year,sex,dimd,age,deaths,pop_size,mx
2001,women,2,75,757,19265,0.0392940565792889
2001,women,3,75,691,19566,0.0353163651231729
2001,women,4,75,652,20095,0.032445882060214
2001,women,5,75,614,20889,0.0293934606730815
2001,women,6,75,601,21128,0.0284456645210148
2001,women,7,75,574,20884,0.0274851561003639
2001,women,8,75,538,20647,0.026057054293602
2001,women,9,75,554,20443,0.0270997407425525
2001,women,10 least deprived,75,465,18431,0.0252292333568444
2002,women,1 most deprived,75,756,17669,0.042786801743166
2002,women,2,75,783,18715,0.0418380977825274
2002,women,3,75,670,18888,0.0354722575180008
2002,women,4,75,666,19730,0.0337557019766853
2002,women,5,75,624,20325,0.0307011070110701
2002,women,6,75,632,20885,0.0302609528369643
2002,women,7,75,590,20846,0.0283027919025233
2002,women,8,75,526,20367,0.0258260912260028
2002,women,9,75,480,20570,0.0233349538162372
2002,women,10 least deprived,75,433,18965,0.0228315317690482
2003,women,1 most deprived,75,727,16902,0.0430126612235238
2003,women,2,75,688,17905,0.0384250209438704
2003,women,3,75,675,18305,0.036875170718383
2003,women,4,75,633,19115,0.0331153544336908
2003,women,5,75,651,19908,0.0327004219409283
2003,women,6,75,590,20619,0.028614384790727
2003,women,7,75,547,20672,0.0264609133126935
2003,women,8,75,515,20495,0.025128080019517
2003,women,9,75,462,20584,0.022444617178391
2003,women,10 least deprived,75,419,19167,0.0218604893827933
2004,women,1 most deprived,75,701,16656,0.0420869356388088
2004,women,2,75,650,17678,0.0367688652562507
2004,women,3,75,592,18318,0.0323179386395895
2004,women,4,75,568,19292,0.0294422558573502
2004,women,5,75,596,20154,0.0295722933412722
2004,women,6,75,576,20890,0.0275730014360938
2004,women,7,75,530,21479,0.0246752642115555
2004,women,8,75,523,20972,0.0249380125882129
2004,women,9,75,476,21283,0.0223652680543157
2004,women,10 least deprived,75,402,19746,0.0203585536311152
2005,women,1 most deprived,75,700,17044,0.0410701713212861
2005,women,2,75,634,17482,0.0362658734698547
2005,women,3,75,617,18409,0.0335162148948884
2005,women,4,75,521,19295,0.0270018139414356
2005,women,5,75,515,20470,0.0251587689301417
2005,women,6,75,486,21237,0.022884588218675
2005,women,7,75,548,21956,0.0249590089269448
2005,women,8,75,537,21758,0.0246805772589392
2005,women,9,75,519,21586,0.0240433614379691
2005,women,10 least deprived,75,396,20498,0.0193189579471168
2006,women,1 most deprived,75,694,16575,0.0418702865761689
2006,women,2,75,631,17268,0.0365415798007876
2006,women,3,75,566,18534,0.0305384698392144
2006,women,4,75,509,19439,0.0261844745100057
2006,women,5,75,563,20959,0.0268619686053724
2006,women,6,75,535,21092,0.0253650673241039
2006,women,7,75,488,21867,0.0223167329766315
2006,women,8,75,444,21425,0.0207234539089848
2006,women,9,75,442,21481,0.020576323262418
2006,women,10 least deprived,75,402,20909,0.0192261705485676
2007,women,1 most deprived,75,628,16211,0.0387391277527605
2007,women,2,75,547,16369,0.0334168244853076
2007,women,3,75,557,17803,0.0312868617648711
2007,women,4,75,490,18916,0.0259039966166209
2007,women,5,75,495,20619,0.0240069838498472
2007,women,6,75,456,20631,0.0221026610440599
2007,women,7,75,482,21411,0.0225117930035963
2007,women,8,75,458,21131,0.021674317353651
2007,women,9,75,416,21592,0.0192663949610967
2007,women,10 least deprived,75,339,20461,0.0165681051757001
2008,women,1 most deprived,75,596,15398,0.0387063254968178
2008,women,2,75,531,15423,0.0344290993970045
2008,women,3,75,479,17342,0.0276208049821243
2008,women,4,75,502,18295,0.0274391910358021
2008,women,5,75,481,19945,0.0241163198796691
2008,women,6,75,445,19961,0.0222934722709283
2008,women,7,75,463,21526,0.0215088729908018
2008,women,8,75,430,20990,0.0204859456884231
2008,women,9,75,440,21035,0.0209175184216782
2008,women,10 least deprived,75,367,20377,0.0180105020366099
2009,women,1 most deprived,75,553,15363,0.0359955737811625
2009,women,2,75,490,15560,0.0314910025706941
2009,women,3,75,450,16655,0.0270189132392675
2009,women,4,75,469,17993,0.0260656922136386
2009,women,5,75,420,19623,0.0214034551291851
2009,women,6,75,479,20751,0.0230832249048239
2009,women,7,75,433,21045,0.0205749584224281
2009,women,8,75,423,21071,0.0200749845759575
2009,women,9,75,366,21254,0.0172202879457984
2009,women,10 least deprived,75,340,20478,0.0166031839046782
2010,women,1 most deprived,75,545,15603,0.0349291802858425
2010,women,2,75,454,15853,0.0286381126600643
2010,women,3,75,472,17320,0.0272517321016166
2010,women,4,75,443,18460,0.0239978331527627
2010,women,5,75,432,20225,0.0213597033374536
2010,women,6,75,474,21285,0.0222692036645525
2010,women,7,75,471,21783,0.0216223660652803
2010,women,8,75,411,21825,0.0188316151202749
2010,women,9,75,383,21670,0.0176742039686202
2010,women,10 least deprived,75,342,21706,0.0157560121625357
2011,women,1 most deprived,75,543,15827,0.0343084602261957
2011,women,2,75,455,15540,0.0292792792792793
2011,women,3,75,483,17342,0.0278514588859416
2011,women,4,75,467,18623,0.0250765182838426
2011,women,5,75,434,20497,0.0211738303166317
2011,women,6,75,427,21878,0.0195173233385136
2011,women,7,75,401,22395,0.0179057825407457
2011,women,8,75,424,22327,0.0189904599811887
2011,women,9,75,372,22194,0.0167612868342795
2011,women,10 least deprived,75,357,22129,0.0161326765782457
2012,women,1 most deprived,75,543,15610,0.0347853939782191
2012,women,2,75,475,15855,0.0299590034689372
2012,women,3,75,496,17523,0.0283056554242995
2012,women,4,75,467,18805,0.0248338207923425
2012,women,5,75,431,20649,0.0208726814857862
2012,women,6,75,467,22136,0.021096855800506
2012,women,7,75,419,23042,0.0181841854005729
2012,women,8,75,440,23232,0.0189393939393939
2012,women,9,75,408,22911,0.0178080398062066
2012,women,10 least deprived,75,336,22629,0.014848203632507
2013,women,1 most deprived,75,547,16060,0.0340597758405978
2013,women,2,75,499,16423,0.0303842172562869
2013,women,3,75,501,17885,0.0280123008107353
2013,women,4,75,493,19355,0.0254714544045466
2013,women,5,75,467,21310,0.021914594087283
2013,women,6,75,462,22129,0.0208775814542004
2013,women,7,75,435,23117,0.0188173205865813
2013,women,8,75,428,23293,0.0183746189842442
2013,women,9,75,396,23700,0.0167088607594937
2013,women,10 least deprived,75,322,23628,0.0136278991027594
2014,women,1 most deprived,75,537,15573,0.0344827586206897
2014,women,2,75,486,16380,0.0296703296703297
2014,women,3,75,467,17593,0.0265446484397203
2014,women,4,75,475,19494,0.0243664717348928
2014,women,5,75,491,21433,0.0229085988895628
2014,women,6,75,445,22699,0.019604387858496
2014,women,7,75,452,23343,0.019363406588699
2014,women,8,75,457,23621,0.0193471910588036
2014,women,9,75,391,24092,0.0162294537605844
2014,women,10 least deprived,75,364,24233,0.0150208393512978
2015,women,1 most deprived,75,548,15394,0.0355982850461219
2015,women,2,75,513,16078,0.0319069536011942
2015,women,3,75,445,17381,0.0256026695817272
2015,women,4,75,459,19072,0.0240666946308725
2015,women,5,75,484,21227,0.0228011494794366
2015,women,6,75,465,22569,0.0206034826531969
2015,women,7,75,445,23336,0.0190692492286596
2015,women,8,75,410,23121,0.0177327970243502
2015,women,9,75,392,23724,0.0165233518799528
2015,women,10 least deprived,75,347,23563,0.0147264779527225
2016,women,1 most deprived,75,485,14302,0.0339113410711789
2016,women,2,75,483,14926,0.0323596408950824
2016,women,3,75,455,16366,0.0278015397775877
2016,women,4,75,443,18443,0.0240199533698422
2016,women,5,75,407,19978,0.0203724096506157
2016,women,6,75,467,21060,0.0221747388414055
2016,women,7,75,421,21904,0.0192202337472608
2016,women,8,75,379,22217,0.0170590088670838
2016,women,9,75,343,22515,0.0152342882522763
2016,women,10 least deprived,75,322,22295,0.0144427001569859
2017,women,1 most deprived,75,520,14607,0.0355993701649894
2017,women,2,75,508,15651,0.0324579899047984
2017,women,3,75,504,17511,0.0287819085146479
2017,women,4,75,490,19849,0.0246863821855005
2017,women,5,75,441,21996,0.0200490998363339
2017,women,6,75,488,23308,0.0209370173331045
2017,women,7,75,464,24480,0.0189542483660131
2017,women,8,75,403,24471,0.0164684728862735
2017,women,9,75,445,24881,0.0178851332341948
2017,women,10 least deprived,75,343,24419,0.0140464392481265
2018,women,1 most deprived,75,536,15821,0.0338790215536312
2018,women,2,75,542,16991,0.0318992407745277
2018,women,3,75,498,18888,0.0263659466327827
2018,women,4,75,538,21554,0.0249605641644242
2018,women,5,75,475,23535,0.0201827066071808
2018,women,6,75,499,25528,0.0195471638984644
2018,women,7,75,482,26491,0.0181948586312332
2018,women,8,75,512,27522,0.0186032991788387
2018,women,9,75,461,27936,0.0165020045819015
2018,women,10 least deprived,75,388,28047,0.013833921631547
2019,men,1 most deprived,75,682,13931,0.0489555667216998
2019,men,2,75,665,15206,0.0437327370774694
2019,men,3,75,650,16911,0.0384365206078884
2019,men,4,75,698,20315,0.0343588481417672
2019,men,5,75,698,22690,0.0307624504186866
2019,men,6,75,658,24610,0.0267370987403495
2019,men,7,75,714,26024,0.0274362127267138
2019,men,8,75,707,26661,0.0265181351037095
2019,men,9,75,632,26959,0.0234430060462183
2019,men,10 least deprived,75,531,27158,0.0195522497974814
2019,women,1 most deprived,75,541,15886,0.0340551428931134
2019,women,2,75,535,17663,0.0302893053275208
2019,women,3,75,477,19499,0.0244627929637417
2019,women,4,75,521,22375,0.0232849162011173
2019,women,5,75,446,24986,0.0178499959977587
2019,women,6,75,505,26907,0.0187683502434311
2019,women,7,75,458,28588,0.0160207079893662
2019,women,8,75,480,29769,0.0161241560012093
2019,women,9,75,456,29677,0.0153654345115746
2019,women,10 least deprived,75,421,30424,0.0138377596634236
2001,men,1 most deprived,76,952,12711,0.074895759578318
2001,men,2,76,931,13191,0.0705784246834963
2001,men,3,76,781,13493,0.0578818646705699
2001,men,4,76,852,13991,0.0608962904724466
2001,men,5,76,861,14688,0.0586192810457516
2001,men,6,76,795,15494,0.0513101845875823
2001,men,7,76,800,15661,0.0510823063661324
2001,men,8,76,739,15703,0.0470610711329045
2001,men,9,76,702,15716,0.0446678544158819
2001,men,10 least deprived,76,625,14527,0.043023335857369
2002,men,1 most deprived,76,951,12642,0.0752254390128144
2002,men,2,76,873,13158,0.0663474692202462
2002,men,3,76,842,13254,0.0635279915497208
2002,men,4,76,850,14213,0.0598044044184901
2002,men,5,76,783,15143,0.0517070593673645
2002,men,6,76,810,15501,0.0522546932455971
2002,men,7,76,830,16341,0.0507924851600269
2002,men,8,76,746,15783,0.0472660457454223
2002,men,9,76,716,15962,0.0448565342688886
2002,men,10 least deprived,76,638,15099,0.0422544539373468
2003,men,1 most deprived,76,877,12450,0.0704417670682731
2003,men,2,76,822,12812,0.0641586013112707
2003,men,3,76,845,13209,0.0639715345597699
2003,men,4,76,803,14149,0.0567531274295003
2003,men,5,76,786,14928,0.0526527331189711
2003,men,6,76,784,15784,0.0496705524581855
2003,men,7,76,797,16056,0.049638764324863
2003,men,8,76,704,16579,0.0424633572591833
2003,men,9,76,666,15953,0.0417476336739171
2003,men,10 least deprived,76,587,15418,0.038072382929044
2004,men,1 most deprived,76,805,11844,0.0679669030732861
2004,men,2,76,757,12363,0.0612310927768341
2004,men,3,76,733,12829,0.0571361758515863
2004,men,4,76,735,14073,0.0522276700063952
2004,men,5,76,731,14818,0.0493318936428668
2004,men,6,76,727,15575,0.046677367576244
2004,men,7,76,783,16322,0.0479720622472736
2004,men,8,76,691,16390,0.0421598535692495
2004,men,9,76,626,16293,0.0384214079666114
2004,men,10 least deprived,76,537,15657,0.0342977581912244
2005,men,1 most deprived,76,753,11699,0.0643644755962048
2005,men,2,76,765,12277,0.0623116396513806
2005,men,3,76,740,12929,0.057235671745688
2005,men,4,76,703,13938,0.0504376524608983
2005,men,5,76,727,15269,0.0476128102691728
2005,men,6,76,778,15992,0.0486493246623312
2005,men,7,76,742,16831,0.0440853187570554
2005,men,8,76,745,16844,0.0442293991925908
2005,men,9,76,663,16965,0.0390804597701149
2005,men,10 least deprived,76,534,16260,0.0328413284132841
2006,men,1 most deprived,76,759,12030,0.0630922693266833
2006,men,2,76,762,12332,0.061790463833928
2006,men,3,76,693,13536,0.0511968085106383
2006,men,4,76,676,14401,0.0469411846399556
2006,men,5,76,707,15703,0.0450232439661211
2006,men,6,76,683,16218,0.0421137008262425
2006,men,7,76,703,17424,0.0403466483011938
2006,men,8,76,674,16940,0.0397874852420307
2006,men,9,76,657,17551,0.0374337644578657
2006,men,10 least deprived,76,551,16921,0.0325630872879853
2007,men,1 most deprived,76,762,12035,0.0633153302866639
2007,men,2,76,735,12374,0.059398739292064
2007,men,3,76,693,13606,0.0509334117301191
2007,men,4,76,694,14424,0.048114254021076
2007,men,5,76,727,16140,0.0450433705080545
2007,men,6,76,654,16490,0.0396604002425713
2007,men,7,76,634,17800,0.0356179775280899
2007,men,8,76,691,17696,0.0390483725135624
2007,men,9,76,661,17972,0.0367794346761629
2007,men,10 least deprived,76,571,17347,0.0329163544128668
2008,men,1 most deprived,76,761,11891,0.0639979816668068
2008,men,2,76,688,12183,0.0564721333005007
2008,men,3,76,657,13118,0.0500838542460741
2008,men,4,76,692,14494,0.0477438940251138
2008,men,5,76,661,16283,0.0405944850457532
2008,men,6,76,657,16825,0.0390490341753343
2008,men,7,76,672,17938,0.0374623703868882
2008,men,8,76,628,17788,0.0353046997976164
2008,men,9,76,601,17995,0.0333981661572659
2008,men,10 least deprived,76,564,17871,0.0315595098203794
2009,men,1 most deprived,76,666,11703,0.0569084850038452
2009,men,2,76,654,11898,0.0549672213817448
2009,men,3,76,630,12905,0.0488182874854708
2009,men,4,76,661,14230,0.0464511595221363
2009,men,5,76,656,15804,0.0415084788661098
2009,men,6,76,675,17015,0.0396708786364972
2009,men,7,76,669,17643,0.0379187213059004
2009,men,8,76,633,17529,0.0361115865137772
2009,men,9,76,569,17576,0.03237369139736
2009,men,10 least deprived,76,508,17731,0.0286503863290283
2010,men,1 most deprived,76,685,11635,0.0588740868070477
2010,men,2,76,588,11855,0.0495993251792493
2010,men,3,76,625,13031,0.0479625508403039
2010,men,4,76,568,14320,0.0396648044692737
2010,men,5,76,634,15863,0.039967219315388
2010,men,6,76,622,17206,0.0361501801697082
2010,men,7,76,573,17764,0.0322562485926593
2010,men,8,76,636,18022,0.0352902008656087
2010,men,9,76,580,17896,0.0324094769780957
2010,men,10 least deprived,76,528,17915,0.0294725090706112
2011,men,1 most deprived,76,667,12098,0.0551330798479088
2011,men,2,76,605,12161,0.0497491982567223
2011,men,3,76,628,13702,0.0458327251496132
2011,men,4,76,596,15061,0.0395724055507602
2011,men,5,76,668,16611,0.0402143158148215
2011,men,6,76,627,17964,0.0349031396125584
2011,men,7,76,603,18719,0.0322132592553021
2011,men,8,76,600,18982,0.031608892635128
2011,men,9,76,572,18658,0.0306570907921535
2011,men,10 least deprived,76,494,18779,0.0263059800841365
2012,men,1 most deprived,76,675,12291,0.0549182328533073
2012,men,2,76,586,12430,0.0471440064360418
2012,men,3,76,614,13759,0.0446253361436151
2012,men,4,76,601,14961,0.0401711115567141
2012,men,5,76,653,16915,0.038604788649128
2012,men,6,76,629,18247,0.0344714199594454
2012,men,7,76,658,19524,0.0337021102233149
2012,men,8,76,626,19694,0.0317863308621915
2012,men,9,76,596,19285,0.0309048483277158
2012,men,10 least deprived,76,482,19041,0.0253137965442991
2013,men,1 most deprived,76,700,12390,0.0564971751412429
2013,men,2,76,637,12838,0.049618320610687
2013,men,3,76,640,14130,0.0452937013446568
2013,men,4,76,646,15756,0.041000253871541
2013,men,5,76,682,17709,0.038511491332091
2013,men,6,76,604,18773,0.0321738667234859
2013,men,7,76,683,19391,0.0352225259140839
2013,men,8,76,578,19483,0.0296668890827901
2013,men,9,76,590,20048,0.0294293695131684
2013,men,10 least deprived,76,510,19981,0.0255242480356339
2014,men,1 most deprived,76,715,12694,0.0563258232235702
2014,men,2,76,641,13336,0.0480653869226155
2014,men,3,76,601,14398,0.0417419085984165
2014,men,4,76,633,16488,0.038391557496361
2014,men,5,76,614,18224,0.0336918349429324
2014,men,6,76,646,19681,0.0328235353894619
2014,men,7,76,635,20170,0.0314823996033713
2014,men,8,76,610,20068,0.03039665138529
2014,men,9,76,598,20396,0.0293194744067464
2014,men,10 least deprived,76,524,20605,0.0254307206988595
2015,men,1 most deprived,76,703,12313,0.0570941281572322
2015,men,2,76,669,13082,0.0511389695765174
2015,men,3,76,631,14479,0.0435803577595138
2015,men,4,76,649,16350,0.0396941896024465
2015,men,5,76,694,18241,0.0380461597500137
2015,men,6,76,648,19432,0.0333470564018114
2015,men,7,76,648,20571,0.0315006562636722
2015,men,8,76,640,20537,0.0311632662998491
2015,men,9,76,643,20870,0.0308097747963584
2015,men,10 least deprived,76,516,20597,0.0250521920668058
2016,men,1 most deprived,76,658,12254,0.0536967520809532
2016,men,2,76,672,12967,0.051823860569137
2016,men,3,76,589,14092,0.0417967641214874
2016,men,4,76,652,16203,0.0402394618280565
2016,men,5,76,647,18138,0.0356709670305436
2016,men,6,76,635,19583,0.0324260838482357
2016,men,7,76,596,20008,0.0297880847660936
2016,men,8,76,622,20208,0.0307798891528108
2016,men,9,76,560,20547,0.0272545870443374
2016,men,10 least deprived,76,510,20355,0.0250552689756817
2017,men,1 most deprived,76,650,11498,0.0565315707079492
2017,men,2,76,631,12130,0.0520197856553998
2017,men,3,76,574,13467,0.0426227073587287
2017,men,4,76,644,15384,0.0418616744669787
2017,men,5,76,638,17184,0.0371275605214153
2017,men,6,76,611,18072,0.0338092076139885
2017,men,7,76,596,18762,0.0317663362114913
2017,men,8,76,607,19079,0.0318150846480424
2017,men,9,76,617,19358,0.0318731273891931
2017,men,10 least deprived,76,478,18983,0.025180424590423
2018,men,1 most deprived,76,635,12266,0.0517691178868417
2018,men,2,76,623,13122,0.0474775186709343
2018,men,3,76,621,14561,0.0426481697685599
2018,men,4,76,671,16973,0.0395333765392093
2018,men,5,76,662,18376,0.0360252503265129
2018,men,6,76,615,20106,0.0305878842136676
2018,men,7,76,656,20709,0.0316770486262012
2018,men,8,76,615,21209,0.0289971238625112
2018,men,9,76,568,21397,0.0265457774454363
2018,men,10 least deprived,76,527,21160,0.0249054820415879
2001,women,1 most deprived,76,848,17813,0.0476056812440353
2001,women,2,76,739,18566,0.0398039426909404
2001,women,3,76,781,19252,0.0405672137959693
2001,women,4,76,730,19818,0.0368352003229387
2001,women,5,76,776,20460,0.0379276637341153
2001,women,6,76,671,20186,0.0332408600019816
2001,women,7,76,609,20553,0.0296307108451321
2001,women,8,76,579,19905,0.0290881688018086
2001,women,9,76,546,19633,0.0278103193602608
2001,women,10 least deprived,76,463,17905,0.0258586986875175
2002,women,1 most deprived,76,851,17405,0.0488939959781672
2002,women,2,76,781,18223,0.0428579267958075
2002,women,3,76,746,18926,0.0394166754728944
2002,women,4,76,712,19410,0.0366821226172076
2002,women,5,76,726,20152,0.0360262008733625
2002,women,6,76,632,20549,0.0307557545379337
2002,women,7,76,644,20384,0.0315934065934066
2002,women,8,76,613,20123,0.0304626546737564
2002,women,9,76,552,19916,0.0277164089174533
2002,women,10 least deprived,76,453,18009,0.0251540896218557
2003,women,1 most deprived,76,802,16741,0.0479063377337077
2003,women,2,76,733,17809,0.0411589645684766
2003,women,3,76,716,18372,0.0389723492270847
2003,women,4,76,691,18959,0.0364470699931431
2003,women,5,76,672,19526,0.0344156509269692
2003,women,6,76,623,20269,0.0307365928264838
2003,women,7,76,616,20257,0.0304092412499383
2003,women,8,76,554,19878,0.0278700070429621
2003,women,9,76,559,20043,0.0278900364216934
2003,women,10 least deprived,76,457,18593,0.0245791426881084
2004,women,1 most deprived,76,718,16090,0.0446239900559354
2004,women,2,76,734,16975,0.043240058910162
2004,women,3,76,614,17577,0.0349320134266371
2004,women,4,76,618,18453,0.033490489351325
2004,women,5,76,610,19465,0.0313382995119445
2004,women,6,76,569,19973,0.0284884594202173
2004,women,7,76,629,20145,0.0312236286919831
2004,women,8,76,568,20040,0.0283433133732535
2004,women,9,76,530,20131,0.0263275545179077
2004,women,10 least deprived,76,447,18889,0.0236645666790195
2005,women,1 most deprived,76,724,15785,0.0458663287931581
2005,women,2,76,664,16913,0.0392597410276119
2005,women,3,76,629,17643,0.0356515331859661
2005,women,4,76,640,18709,0.0342081351221337
2005,women,5,76,578,19532,0.0295924636493959
2005,women,6,76,658,20252,0.0324906182105471
2005,women,7,76,579,20963,0.0276200925440061
2005,women,8,76,530,20380,0.0260058881256134
2005,women,9,76,528,20860,0.0253116011505273
2005,women,10 least deprived,76,431,19350,0.0222739018087855
2006,women,1 most deprived,76,709,16327,0.043425001531206
2006,women,2,76,586,16515,0.0354828943384802
2006,women,3,76,618,18132,0.0340833884844474
2006,women,4,76,593,18678,0.0317485812185459
2006,women,5,76,601,20361,0.0295172142822062
2006,women,6,76,559,20311,0.0275220323962385
2006,women,7,76,557,21668,0.0257061103932066
2006,women,8,76,512,20911,0.0244847209602602
2006,women,9,76,479,20766,0.023066551093133
2006,women,10 least deprived,76,429,20146,0.0212945497865581
2007,women,1 most deprived,76,656,15756,0.0416349327240416
2007,women,2,76,617,16507,0.0373780820258072
2007,women,3,76,595,17881,0.0332755438733852
2007,women,4,76,530,18900,0.028042328042328
2007,women,5,76,600,20321,0.0295261059987205
2007,women,6,76,579,20621,0.0280781727365307
2007,women,7,76,589,21308,0.0276422001126338
2007,women,8,76,546,20889,0.0261381588395806
2007,women,9,76,501,21046,0.023804998574551
2007,women,10 least deprived,76,419,20510,0.0204290589956119
2008,women,1 most deprived,76,628,15556,0.0403702751349961
2008,women,2,76,599,15704,0.038143148242486
2008,women,3,76,610,17195,0.0354754289037511
2008,women,4,76,521,18402,0.0283121399847843
2008,women,5,76,564,20072,0.0280988441610203
2008,women,6,76,567,20208,0.0280581947743468
2008,women,7,76,531,20896,0.0254115620214395
2008,women,8,76,517,20709,0.024964991066686
2008,women,9,76,439,21189,0.0207182972296947
2008,women,10 least deprived,76,446,20141,0.0221438856064744
2009,women,1 most deprived,76,567,15011,0.0377723003131037
2009,women,2,76,514,15144,0.0339408346539884
2009,women,3,76,563,16841,0.0334303188646755
2009,women,4,76,544,17635,0.0308477459597392
2009,women,5,76,487,19217,0.0253421449758027
2009,women,6,76,493,20298,0.0242881072026801
2009,women,7,76,481,20980,0.0229265967588179
2009,women,8,76,472,20421,0.0231134616326331
2009,women,9,76,408,20208,0.0201900237529691
2009,women,10 least deprived,76,375,19453,0.0192772323035007
2010,women,1 most deprived,76,583,14723,0.0395979080350472
2010,women,2,76,497,15062,0.0329969459567123
2010,women,3,76,496,16136,0.030738720872583
2010,women,4,76,502,17535,0.0286284573709723
2010,women,5,76,511,19109,0.0267413260767178
2010,women,6,76,513,20308,0.0252609808942289
2010,women,7,76,492,20558,0.0239322891331842
2010,women,8,76,426,20733,0.0205469541310954
2010,women,9,76,422,20875,0.0202155688622755
2010,women,10 least deprived,76,385,20131,0.0191247329988575
2011,women,1 most deprived,76,582,15006,0.0387844862055178
2011,women,2,76,479,15316,0.0312744841995299
2011,women,3,76,487,16843,0.0289140889390251
2011,women,4,76,498,17979,0.0276989821458368
2011,women,5,76,469,19793,0.0236952457939676
2011,women,6,76,506,20833,0.0242883886142178
2011,women,7,76,444,21330,0.0208157524613221
2011,women,8,76,460,21438,0.0214572254874522
2011,women,9,76,445,21252,0.0209392057218144
2011,women,10 least deprived,76,362,21369,0.0169404277224016
2012,women,1 most deprived,76,585,15301,0.038232795242141
2012,women,2,76,497,15071,0.0329772410589875
2012,women,3,76,504,16958,0.0297204859063569
2012,women,4,76,505,18135,0.0278467052660601
2012,women,5,76,528,20134,0.0262242972087017
2012,women,6,76,462,21386,0.0216029177966894
2012,women,7,76,474,21932,0.0216122560641984
2012,women,8,76,458,21972,0.0208447114509376
2012,women,9,76,429,21751,0.0197232311158108
2012,women,10 least deprived,76,396,21793,0.0181709723305649
2013,women,1 most deprived,76,571,15214,0.0375312212435914
2013,women,2,76,508,15742,0.0322703595477068
2013,women,3,76,498,17038,0.0292287827209766
2013,women,4,76,483,18430,0.0262072707542051
2013,women,5,76,511,20175,0.0253283767038414
2013,women,6,76,505,21394,0.0236047489950453
2013,women,7,76,435,22278,0.0195259897656881
2013,women,8,76,510,22023,0.0231576079553194
2013,women,9,76,484,22713,0.0213093822920794
2013,women,10 least deprived,76,411,22888,0.0179570080391472
2014,women,1 most deprived,76,576,15384,0.0374414976599064
2014,women,2,76,545,15996,0.0340710177544386
2014,women,3,76,467,17414,0.0268175031583783
2014,women,4,76,511,18988,0.0269117337265641
2014,women,5,76,514,20831,0.0246747635735202
2014,women,6,76,505,21713,0.023257956063188
2014,women,7,76,475,22636,0.0209842728397243
2014,women,8,76,438,22953,0.0190824728793622
2014,women,9,76,447,23402,0.0191009315443125
2014,women,10 least deprived,76,396,23279,0.0170110399931269
2015,women,1 most deprived,76,607,14986,0.0405044708394502
2015,women,2,76,557,15847,0.0351486085694453
2015,women,3,76,499,17105,0.0291727565039462
2015,women,4,76,490,19061,0.025706940874036
2015,women,5,76,579,20934,0.027658354829464
2015,women,6,76,538,22239,0.0241917352398939
2015,women,7,76,467,22852,0.0204358480658148
2015,women,8,76,496,23247,0.0213360863767368
2015,women,9,76,435,23785,0.0182888375026277
2015,women,10 least deprived,76,411,23776,0.0172863391655451
2016,women,1 most deprived,76,562,14837,0.0378782772797735
2016,women,2,76,573,15587,0.0367614037338808
2016,women,3,76,507,16929,0.0299486088959773
2016,women,4,76,527,18641,0.0282710155034601
2016,women,5,76,504,20751,0.0242879861211508
2016,women,6,76,503,22125,0.0227344632768362
2016,women,7,76,505,22924,0.0220293142558018
2016,women,8,76,498,22788,0.021853607161664
2016,women,9,76,458,23265,0.0196862239415431
2016,women,10 least deprived,76,385,23205,0.0165912518853695
2017,women,1 most deprived,76,586,13752,0.0426119837114602
2017,women,2,76,501,14520,0.034504132231405
2017,women,3,76,463,15975,0.0289827856025039
2017,women,4,76,464,17951,0.0258481421647819
2017,women,5,76,485,19548,0.0248107223245345
2017,women,6,76,478,20693,0.0230995988981781
2017,women,7,76,440,21513,0.0204527495003021
2017,women,8,76,460,21797,0.0211038216268294
2017,women,9,76,451,22085,0.0204211002943174
2017,women,10 least deprived,76,407,21945,0.018546365914787
2018,women,1 most deprived,76,554,14509,0.0381831966365704
2018,women,2,76,499,15590,0.0320076972418217
2018,women,3,76,525,17192,0.0305374592833876
2018,women,4,76,551,19410,0.0283874291602267
2018,women,5,76,504,21474,0.0234702430846605
2018,women,6,76,470,22531,0.0208601482402024
2018,women,7,76,481,23610,0.0203727234222787
2018,women,8,76,484,23884,0.0202646122927483
2018,women,9,76,434,24398,0.0177883433068284
2018,women,10 least deprived,76,369,23977,0.0153897485089878
2019,men,1 most deprived,76,655,12798,0.0511798718549773
2019,men,2,76,637,14018,0.0454415751177058
2019,men,3,76,708,15695,0.0451099076138898
2019,men,4,76,706,18596,0.0379651537965154
2019,men,5,76,686,20895,0.0328308207705193
2019,men,6,76,682,22325,0.030548712206047
2019,men,7,76,699,23275,0.0300322234156821
2019,men,8,76,698,23555,0.0296327743578858
2019,men,9,76,643,24156,0.0266186454711045
2019,men,10 least deprived,76,575,24303,0.0236596304982924
2019,women,1 most deprived,76,563,15251,0.0369156120910104
2019,women,2,76,573,16472,0.0347863040310831
2019,women,3,76,487,18492,0.0263357127406446
2019,women,4,76,517,20977,0.0246460409019402
2019,women,5,76,555,23007,0.0241230929717043
2019,women,6,76,505,25102,0.020117918890925
2019,women,7,76,484,26003,0.0186132369341999
2019,women,8,76,512,27015,0.0189524338330557
2019,women,9,76,430,27616,0.0155706836616454
2019,women,10 least deprived,76,467,27656,0.0168860283482789
2001,men,1 most deprived,77,950,11804,0.0804811928159946
2001,men,2,77,921,12456,0.0739402697495183
2001,men,3,77,898,12959,0.0692954703295007
2001,men,4,77,876,13279,0.0659688229535357
2001,men,5,77,903,13864,0.065132717830352
